-0.63919,-0.62747,-0.58571,-0.60842,-0.63040,-0.89634,0.18718,1.50000,-0.11026,-1.43480,-1.39084,-1.10000,-0.85092,-0.67436,-0.59084,-0.59744,-0.60842,-0.61282,-0.62747,-0.61575,-0.42527,-0.25678,-0.10879,0.00842,0.01722
-0.63919,-0.62747,-0.58571,-0.60842,-0.63040,-0.89634,0.18718,1.50000,-0.11026,-1.43480,-1.39084,-1.10000,-0.85092,-0.67436,-0.59084,-0.59744,-0.60842,-0.61282,-0.62747,-0.61575,-0.42527,-0.25678,-0.10879,0.00842,0.01722
-0.63919,-0.62747,-0.58571,-0.60842,-0.63040,-0.89634,0.18718,1.50000,-0.11026,-1.43480,-1.39084,-1.10000,-0.85092,-0.67436,-0.59084,-0.59744,-0.60842,-0.61282,-0.62747,-0.61575,-0.42527,-0.25678,-0.10879,0.00842,0.01722
-0.63919,-0.62747,-0.58571,-0.60842,-0.63040,-0.89634,0.18718,1.50000,-0.11026,-1.43480,-1.39084,-1.10000,-0.85092,-0.67436,-0.59084,-0.59744,-0.60842,-0.61282,-0.62747,-0.61575,-0.42527,-0.25678,-0.10879,0.00842,0.01722
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
0.00330,-0.06410,-0.26850,-0.46630,-0.60989,-0.63919,-0.62747,-0.58498,-0.53297,-0.56300,-0.61429,-0.63919,-0.61575,-0.57766,-0.60330,-0.60842,-0.59670,-0.62161,-0.61575,-0.58352,-0.60842,-0.59524,-0.61282,-0.61795,-0.61575
