-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
-0.58938,-0.60989,-0.63919,-0.62161,-0.58498,-0.59670,-0.60989,-0.61282,-0.62161,-0.61575,-0.57399,-0.60110,-0.39158,-0.14396,-0.04139,-0.05311,-0.23407,-0.59670,-0.60842,-0.60110,-0.60256,-0.60989,-0.63773,-0.87216,0.36447
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
1.50000,-0.33443,-1.50000,-1.34396,-1.06996,-0.80623,-0.63773,-0.62747,-0.62747,-0.57766,-0.60842,-0.59670,-0.59670,-0.45165,-0.25238,-0.06410,0.01795,0.04212,0.01282,-0.11245,-0.29927,-0.47949,-0.61429,-0.56740,-0.59524
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
-0.58864,-0.55714,-0.53223,-0.60916,-0.60916,-0.60989,-0.62821,-0.62747,-0.57912,-0.59670,-0.59744,-0.59670,-0.61648,-0.62747,-0.60989,-0.59670,-0.59084,-0.59670,-0.63919,-0.62821,-0.58498,-0.59670,-0.37839,-0.15714,-0.02527
